0,../../data/ukent2/StegoArchive/OurSecret MP4/Clean/MP4 (74).mp4,0,1.0,1.0,0.5,0.5,0,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Modified/MP4 (74).mp4,1,1.0000000000000006e-52,1.0,1.0000000000000006e-52,1.0,1,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Clean/MP4 (10).mp4,0,1.0,1.0,0.5,0.5,0,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Modified/MP4 (10).mp4,1,1.0000000000000006e-52,1.0,1.0000000000000006e-52,1.0,1,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Clean/MP4 (98).mp4,0,1.0,1.0,0.5,0.5,0,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Modified/MP4 (98).mp4,1,1.0000000000000006e-52,1.0,1.0000000000000006e-52,1.0,1,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Clean/MP4 (34).mp4,0,1.0,1.0,0.5,0.5,0,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Modified/MP4 (34).mp4,1,1.0000000000000006e-52,1.0,1.0000000000000006e-52,1.0,1,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Clean/MP4 (38).mp4,0,1.0,1.0,0.5,0.5,0,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Modified/MP4 (38).mp4,1,1.0000000000000006e-52,1.0,1.0000000000000006e-52,1.0,1,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Clean/MP4 (100).mp4,0,1.0,1.0,0.5,0.5,0,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Modified/MP4 (100).mp4,1,1.0000000000000006e-52,1.0,1.0000000000000006e-52,1.0,1,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Clean/MP4 (84).mp4,0,1.0,1.0,0.5,0.5,0,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Modified/MP4 (84).mp4,1,1.0000000000000006e-52,1.0,1.0000000000000006e-52,1.0,1,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Clean/MP4 (99).mp4,0,1.0,1.0,0.5,0.5,0,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Modified/MP4 (99).mp4,1,1.0000000000000006e-52,1.0,1.0000000000000006e-52,1.0,1,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Clean/MP4 (19).mp4,0,1.0,1.0,0.5,0.5,0,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Modified/MP4 (19).mp4,1,1.0000000000000006e-52,1.0,1.0000000000000006e-52,1.0,1,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Clean/MP4 (40).mp4,0,1.0,1.0,0.5,0.5,0,OK
0,../../data/ukent2/StegoArchive/OurSecret MP4/Modified/MP4 (40).mp4,1,1.0000000000000006e-52,1.0,1.0000000000000006e-52,1.0,1,OK
1,../../data/ukent2/StegoArchive/OurSecret MP4/Clean/MP4 (27).mp4,0,1.0,1.0,0.5,0.5,0,OK
1,../../data/ukent2/StegoArchive/OurSecret MP4/Modified/MP4 (27).mp4,1,1.0000000000000006e-52,1.0,1.0000000000000006e-52,1.0,1,OK
