0,../../data/ukent2/StegoArchive/DeepSound WAV/Clean/DeepSound (45).wav,0,1.0,1.0000000000000001e-24,1.0,1.0000000000000001e-24,0,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Modified/DeepSound (45).wav,1,1.0000000000000001e-24,1.0,1.0000000000000001e-24,1.0,1,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Clean/DeepSound (88).wav,0,1.0,1.0000000000000001e-24,1.0,1.0000000000000001e-24,0,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Modified/DeepSound (88).wav,1,1.0000000000000001e-24,1.0,1.0000000000000001e-24,1.0,1,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Clean/DeepSound (54).wav,0,1.0,1.0000000000000001e-24,1.0,1.0000000000000001e-24,0,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Modified/DeepSound (54).wav,1,1.0000000000000001e-24,1.0,1.0000000000000001e-24,1.0,1,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Clean/DeepSound (21).wav,0,1.0,1.0000000000000001e-24,1.0,1.0000000000000001e-24,0,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Modified/DeepSound (21).wav,1,1.0000000000000001e-24,1.0,1.0000000000000001e-24,1.0,1,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Clean/DeepSound (43).wav,0,1.0,1.0000000000000001e-24,1.0,1.0000000000000001e-24,0,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Modified/DeepSound (43).wav,1,1.0000000000000001e-24,1.0,1.0000000000000001e-24,1.0,1,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Clean/DeepSound (63).wav,0,1.0,1.0000000000000001e-24,1.0,1.0000000000000001e-24,0,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Modified/DeepSound (63).wav,1,1.0000000000000001e-24,1.0,1.0000000000000001e-24,1.0,1,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Clean/DeepSound (92).wav,0,1.0,1.0000000000000001e-24,1.0,1.0000000000000001e-24,0,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Modified/DeepSound (92).wav,1,1.0000000000000001e-24,1.0,1.0000000000000001e-24,1.0,1,OK
0,../../data/ukent2/StegoArchive/DeepSound WAV/Clean/DeepSound (86).wav,0,1.0,1.0000000000000001e-24,1.0,1.0000000000000001e-24,0,OK
